x-axis,1,3,4
second,Volt,Volt,Volt
-100.0000E-03,+542.9688E-03,+5.5551877E+00,+21.3278751E+00
-99.8000E-03,+542.9688E-03,+5.5942502E+00,+22.1677189E+00
-99.6000E-03,+542.9688E-03,+5.6137815E+00,+22.9392033E+00
-99.4000E-03,+542.9688E-03,+5.6215940E+00,+23.6130314E+00
-99.2000E-03,+541.9922E-03,+5.6020627E+00,+24.1403751E+00
-99.0000E-03,+542.9688E-03,+5.5590940E+00,+24.5212345E+00
-98.8000E-03,+542.9688E-03,+5.5083127E+00,+24.7458439E+00
-98.6000E-03,+542.9688E-03,+5.4380002E+00,+24.7946720E+00
-98.4000E-03,+542.9688E-03,+5.3559690E+00,+24.6677189E+00
-98.2000E-03,+542.9688E-03,+5.2622190E+00,+24.3649845E+00
-98.0000E-03,+542.9688E-03,+5.1528440E+00,+23.9157658E+00
-97.8000E-03,+542.9688E-03,+5.0083127E+00,+23.3102970E+00
-97.6000E-03,+542.9688E-03,+4.8520627E+00,+22.5876408E+00
-97.4000E-03,+543.9453E-03,+4.6919065E+00,+21.7770939E+00
-97.2000E-03,+543.9453E-03,+4.5590940E+00,+20.9079533E+00
-97.0000E-03,+543.9453E-03,+4.4497190E+00,+19.9802189E+00
-96.8000E-03,+543.9453E-03,+4.3481565E+00,+19.0427189E+00
-96.6000E-03,+543.9453E-03,+4.2661252E+00,+18.1540470E+00
-96.4000E-03,+543.9453E-03,+4.2270627E+00,+17.3142033E+00
-96.2000E-03,+543.9453E-03,+4.2153440E+00,+16.6013126E+00
-96.0000E-03,+543.9453E-03,+4.2192502E+00,+15.9763126E+00
-95.8000E-03,+543.9453E-03,+4.2583127E+00,+15.4782658E+00
-95.6000E-03,+543.9453E-03,+4.3403440E+00,+15.1560001E+00
-95.4000E-03,+542.9688E-03,+4.4262815E+00,+14.9899845E+00
-95.2000E-03,+542.9688E-03,+4.5434690E+00,+14.9997501E+00
-95.0000E-03,+542.9688E-03,+4.6684690E+00,+15.1950626E+00
-94.8000E-03,+542.9688E-03,+4.7856565E+00,+15.5368595E+00
-94.6000E-03,+542.9688E-03,+4.9106565E+00,+16.0544376E+00
-94.4000E-03,+542.9688E-03,+5.0278440E+00,+16.6892033E+00
-94.2000E-03,+542.9688E-03,+5.1489377E+00,+17.4216251E+00
-94.0000E-03,+542.9688E-03,+5.2739377E+00,+18.2712345E+00
-93.8000E-03,+542.9687E-03,+5.3715940E+00,+19.1696720E+00
-93.6000E-03,+541.9922E-03,+5.4614377E+00,+20.1071720E+00
-93.4000E-03,+541.9922E-03,+5.5395627E+00,+21.0251408E+00
-93.2000E-03,+541.9922E-03,+5.5981565E+00,+21.8942814E+00
-93.0000E-03,+541.9922E-03,+5.6411252E+00,+22.6950626E+00
-92.8000E-03,+541.9922E-03,+5.6567502E+00,+23.3981876E+00
-92.6000E-03,+541.9922E-03,+5.6450315E+00,+23.9841251E+00
-92.4000E-03,+542.9688E-03,+5.6137815E+00,+24.4138126E+00
-92.2000E-03,+542.9688E-03,+5.5278440E+00,+24.6872501E+00
-92.0000E-03,+542.9688E-03,+5.4380002E+00,+24.7946720E+00
-91.8000E-03,+542.9688E-03,+5.3520627E+00,+24.7263126E+00
-91.6000E-03,+542.9688E-03,+5.2700315E+00,+24.4821720E+00
-91.4000E-03,+542.9688E-03,+5.1840940E+00,+24.0817814E+00
-91.2000E-03,+542.9688E-03,+5.0981565E+00,+23.5251408E+00
-91.0000E-03,+542.9688E-03,+4.9731565E+00,+22.8415470E+00
-90.8000E-03,+542.9688E-03,+4.8442502E+00,+22.0602970E+00
-90.6000E-03,+542.9688E-03,+4.7114377E+00,+21.2009220E+00
-90.4000E-03,+542.9688E-03,+4.5708127E+00,+20.2927189E+00
-90.2000E-03,+543.9453E-03,+4.4301877E+00,+19.3552189E+00
-90.0000E-03,+543.9453E-03,+4.3286252E+00,+18.4470158E+00
-89.8000E-03,+543.9453E-03,+4.2465940E+00,+17.5778751E+00
-89.6000E-03,+543.9453E-03,+4.2036252E+00,+16.8259220E+00
-89.4000E-03,+543.9453E-03,+4.1997190E+00,+16.1716251E+00
-89.2000E-03,+543.9453E-03,+4.2348752E+00,+15.6247501E+00
-89.0000E-03,+542.9688E-03,+4.3012815E+00,+15.2438908E+00
-88.8000E-03,+543.9453E-03,+4.3989377E+00,+15.0192814E+00
-88.6000E-03,+542.9688E-03,+4.4965940E+00,+14.9802189E+00
-88.4000E-03,+542.9688E-03,+4.6176877E+00,+15.1071720E+00
-88.2000E-03,+542.9688E-03,+4.7426877E+00,+15.4001408E+00
-88.0000E-03,+542.9688E-03,+4.8676877E+00,+15.8688908E+00
-87.8000E-03,+542.9688E-03,+4.9770627E+00,+16.4645939E+00
-87.6000E-03,+542.9688E-03,+5.0747190E+00,+17.1579533E+00
-87.4000E-03,+542.9688E-03,+5.1840940E+00,+17.9782658E+00
-87.2000E-03,+542.9688E-03,+5.2934690E+00,+18.8669376E+00
-87.0000E-03,+542.9687E-03,+5.3794065E+00,+19.7946720E+00
-86.8000E-03,+541.9922E-03,+5.4692502E+00,+20.7321720E+00
-86.6000E-03,+541.9922E-03,+5.5434690E+00,+21.6110783E+00
-86.4000E-03,+541.9922E-03,+5.5903440E+00,+22.4411564E+00
-86.2000E-03,+541.9922E-03,+5.6098752E+00,+23.1735783E+00
-86.0000E-03,+542.9688E-03,+5.6176877E+00,+23.8083439E+00
-85.8000E-03,+542.9688E-03,+5.5903440E+00,+24.2868595E+00
-85.6000E-03,+542.9688E-03,+5.5317502E+00,+24.6188908E+00
-85.4000E-03,+542.9688E-03,+5.4575315E+00,+24.7849064E+00
-85.2000E-03,+542.9688E-03,+5.3715940E+00,+24.7653751E+00
-85.0000E-03,+542.9688E-03,+5.2583127E+00,+24.5798283E+00
-84.8000E-03,+542.9688E-03,+5.1606565E+00,+24.2282658E+00
-84.6000E-03,+542.9688E-03,+5.0434690E+00,+23.7302189E+00
-84.4000E-03,+542.9688E-03,+4.9145627E+00,+23.0759220E+00
-84.2000E-03,+542.9688E-03,+4.7739377E+00,+22.3337345E+00
-84.0000E-03,+542.9688E-03,+4.6372190E+00,+21.4938908E+00
-83.8000E-03,+543.9453E-03,+4.5278440E+00,+20.6052189E+00
-83.6000E-03,+542.9688E-03,+4.4262815E+00,+19.6677189E+00
-83.4000E-03,+543.9453E-03,+4.3559690E+00,+18.7399845E+00
-83.2000E-03,+542.9688E-03,+4.3090940E+00,+17.8610783E+00
-83.0000E-03,+543.9453E-03,+4.2700315E+00,+17.0602970E+00
-82.8000E-03,+542.9688E-03,+4.2583127E+00,+16.3767033E+00
-82.6000E-03,+542.9688E-03,+4.2973752E+00,+15.7907658E+00
-82.4000E-03,+542.9688E-03,+4.3598752E+00,+15.3513126E+00
-82.2000E-03,+542.9688E-03,+4.4262815E+00,+15.0778751E+00
-82.0000E-03,+542.9688E-03,+4.5044065E+00,+14.9704533E+00
-81.8000E-03,+542.9688E-03,+4.6098752E+00,+15.0485783E+00
-81.6000E-03,+542.9688E-03,+4.7387815E+00,+15.2927189E+00
-81.4000E-03,+542.9688E-03,+4.8598752E+00,+15.6931095E+00
-81.2000E-03,+542.9688E-03,+5.0278440E+00,+16.2497501E+00
-81.0000E-03,+542.9688E-03,+5.1840940E+00,+16.9138126E+00
-80.8000E-03,+542.9687E-03,+5.3012815E+00,+17.6950626E+00
-80.6000E-03,+541.9922E-03,+5.3872190E+00,+18.5642033E+00
-80.4000E-03,+542.9688E-03,+5.4458127E+00,+19.4821720E+00
-80.2000E-03,+542.9688E-03,+5.5044065E+00,+20.4196720E+00
-80.0000E-03,+542.9688E-03,+5.5512815E+00,+21.3278751E+00
-79.8000E-03,+542.9687E-03,+5.5981565E+00,+22.1677189E+00
-79.6000E-03,+541.9922E-03,+5.6255002E+00,+22.9392033E+00
-79.4000E-03,+541.9922E-03,+5.6255002E+00,+23.6130314E+00
-79.2000E-03,+541.9922E-03,+5.6176877E+00,+24.1403751E+00
-79.0000E-03,+541.9922E-03,+5.6059690E+00,+24.5310001E+00
-78.8000E-03,+541.9922E-03,+5.5708127E+00,+24.7458439E+00
-78.6000E-03,+541.9922E-03,+5.4965940E+00,+24.7849064E+00
-78.4000E-03,+541.9922E-03,+5.3989377E+00,+24.6579533E+00
-78.2000E-03,+542.9688E-03,+5.2739377E+00,+24.3649845E+00
-78.0000E-03,+542.9688E-03,+5.1294065E+00,+23.9157658E+00
-77.8000E-03,+542.9688E-03,+4.9887815E+00,+23.3102970E+00
-77.6000E-03,+542.9688E-03,+4.8364377E+00,+22.5876408E+00
-77.4000E-03,+543.9453E-03,+4.6840940E+00,+21.7868595E+00
-77.2000E-03,+543.9453E-03,+4.5473752E+00,+20.9079533E+00
-77.0000E-03,+543.9453E-03,+4.4380002E+00,+19.9802189E+00
-76.8000E-03,+543.9453E-03,+4.3364377E+00,+19.0524845E+00
-76.6000E-03,+543.9453E-03,+4.2544065E+00,+18.1540470E+00
-76.4000E-03,+543.9453E-03,+4.2114377E+00,+17.3142033E+00
-76.2000E-03,+543.9453E-03,+4.2036252E+00,+16.6013126E+00
-76.0000E-03,+543.9453E-03,+4.2153440E+00,+15.9763126E+00
-75.8000E-03,+543.9453E-03,+4.2465940E+00,+15.4880314E+00
-75.6000E-03,+543.9453E-03,+4.2973752E+00,+15.1560001E+00
-75.4000E-03,+543.9453E-03,+4.3794065E+00,+14.9899845E+00
-75.2000E-03,+543.9453E-03,+4.4848752E+00,+14.9997501E+00
-75.0000E-03,+543.9453E-03,+4.5903440E+00,+15.1950626E+00
-74.8000E-03,+542.9688E-03,+4.7270627E+00,+15.5368595E+00
-74.6000E-03,+542.9687E-03,+4.8755002E+00,+16.0544376E+00
-74.4000E-03,+541.9922E-03,+5.0512815E+00,+16.6892033E+00
-74.2000E-03,+541.9922E-03,+5.1880002E+00,+17.4216251E+00
-74.0000E-03,+541.9922E-03,+5.3130002E+00,+18.2712345E+00
-73.8000E-03,+541.9922E-03,+5.4106565E+00,+19.1794376E+00
-73.6000E-03,+541.9922E-03,+5.4926877E+00,+20.1071720E+00
-73.4000E-03,+541.9922E-03,+5.5747190E+00,+21.0251408E+00
-73.2000E-03,+541.9922E-03,+5.6411252E+00,+21.8942814E+00
-73.0000E-03,+541.9922E-03,+5.6723752E+00,+22.6950626E+00
-72.8000E-03,+541.9922E-03,+5.6762815E+00,+23.3981876E+00
-72.6000E-03,+541.9922E-03,+5.6723752E+00,+23.9841251E+00
-72.4000E-03,+541.9922E-03,+5.6411252E+00,+24.4138126E+00
-72.2000E-03,+541.9922E-03,+5.5864377E+00,+24.6970158E+00
-72.0000E-03,+541.9922E-03,+5.5044065E+00,+24.7946720E+00
-71.8000E-03,+541.9922E-03,+5.4067502E+00,+24.7263126E+00
-71.6000E-03,+541.9922E-03,+5.3169065E+00,+24.4821720E+00
-71.4000E-03,+542.9688E-03,+5.2192502E+00,+24.0817814E+00
-71.2000E-03,+542.9688E-03,+5.1098752E+00,+23.5251408E+00
-71.0000E-03,+542.9688E-03,+4.9848752E+00,+22.8415470E+00
-70.8000E-03,+542.9688E-03,+4.8403440E+00,+22.0602970E+00
-70.6000E-03,+542.9688E-03,+4.6919065E+00,+21.2009220E+00
-70.4000E-03,+543.9453E-03,+4.5278440E+00,+20.2927189E+00
-70.2000E-03,+543.9453E-03,+4.4067502E+00,+19.3552189E+00
-70.0000E-03,+543.9453E-03,+4.2856565E+00,+18.4470158E+00
-69.8000E-03,+543.9453E-03,+4.2192502E+00,+17.5778751E+00
-69.6000E-03,+543.9453E-03,+4.1880002E+00,+16.8259220E+00
-69.4000E-03,+543.9453E-03,+4.1762815E+00,+16.1618595E+00
-69.2000E-03,+543.9453E-03,+4.1997190E+00,+15.6247501E+00
-69.0000E-03,+543.9453E-03,+4.2505002E+00,+15.2438908E+00
-68.8000E-03,+543.9453E-03,+4.3208127E+00,+15.0290470E+00
-68.6000E-03,+542.9688E-03,+4.4458127E+00,+14.9802189E+00
-68.4000E-03,+542.9688E-03,+4.6020627E+00,+15.1071720E+00
-68.2000E-03,+542.9688E-03,+4.7661252E+00,+15.4099064E+00
-68.0000E-03,+542.9688E-03,+4.9028440E+00,+15.8688908E+00
-67.8000E-03,+542.9688E-03,+5.0317502E+00,+16.4645939E+00
-67.6000E-03,+542.9688E-03,+5.1450315E+00,+17.1579533E+00
-67.4000E-03,+542.9688E-03,+5.2387815E+00,+17.9782658E+00
-67.2000E-03,+542.9687E-03,+5.3169065E+00,+18.8669376E+00
-67.0000E-03,+541.9922E-03,+5.4028440E+00,+19.7946720E+00
-66.8000E-03,+541.9922E-03,+5.4887815E+00,+20.7321720E+00
-66.6000E-03,+542.9688E-03,+5.5512815E+00,+21.6110783E+00
-66.4000E-03,+542.9687E-03,+5.5903440E+00,+22.4411564E+00
-66.2000E-03,+541.9922E-03,+5.6137815E+00,+23.1735783E+00
-66.0000E-03,+541.9922E-03,+5.6098752E+00,+23.8083439E+00
-65.8000E-03,+541.9922E-03,+5.5786252E+00,+24.2868595E+00
-65.6000E-03,+541.9922E-03,+5.5356565E+00,+24.6188908E+00
-65.4000E-03,+541.9922E-03,+5.4653440E+00,+24.7751408E+00
-65.2000E-03,+542.9688E-03,+5.3676877E+00,+24.7653751E+00
-65.0000E-03,+542.9688E-03,+5.2583127E+00,+24.5798283E+00
-64.8000E-03,+542.9688E-03,+5.1333127E+00,+24.2282658E+00
-64.6000E-03,+542.9688E-03,+5.0200315E+00,+23.7204533E+00
-64.4000E-03,+542.9688E-03,+4.9067502E+00,+23.0759220E+00
-64.2000E-03,+542.9688E-03,+4.7778440E+00,+22.3337345E+00
-64.0000E-03,+542.9688E-03,+4.6489377E+00,+21.4938908E+00
-63.8000E-03,+542.9688E-03,+4.5083127E+00,+20.6052189E+00
-63.6000E-03,+543.9453E-03,+4.3715940E+00,+19.6677189E+00
-63.4000E-03,+543.9453E-03,+4.2895627E+00,+18.7399845E+00
-63.2000E-03,+543.9453E-03,+4.2465940E+00,+17.8610783E+00
-63.0000E-03,+543.9453E-03,+4.2192502E+00,+17.0602970E+00
-62.8000E-03,+543.9453E-03,+4.2231565E+00,+16.3767033E+00
-62.6000E-03,+543.9453E-03,+4.2505002E+00,+15.7907658E+00
-62.4000E-03,+543.9453E-03,+4.2895627E+00,+15.3513126E+00
-62.2000E-03,+542.9688E-03,+4.3715940E+00,+15.0778751E+00
-62.0000E-03,+542.9688E-03,+4.4770627E+00,+14.9704533E+00
-61.8000E-03,+542.9688E-03,+4.5942502E+00,+15.0388126E+00
-61.6000E-03,+542.9688E-03,+4.7270627E+00,+15.2927189E+00
-61.4000E-03,+542.9688E-03,+4.8598752E+00,+15.6931095E+00
-61.2000E-03,+542.9688E-03,+4.9965940E+00,+16.2497501E+00
-61.0000E-03,+542.9688E-03,+5.1098752E+00,+16.9138126E+00
-60.8000E-03,+542.9687E-03,+5.2270627E+00,+17.6950626E+00
-60.6000E-03,+541.9922E-03,+5.3286252E+00,+18.5642033E+00
-60.4000E-03,+541.9922E-03,+5.3989377E+00,+19.4821720E+00
-60.2000E-03,+541.9922E-03,+5.4653440E+00,+20.4196720E+00
-60.0000E-03,+541.9922E-03,+5.5395627E+00,+21.3278751E+00
-59.8000E-03,+541.9922E-03,+5.5825315E+00,+22.1677189E+00
-59.6000E-03,+541.9922E-03,+5.6098752E+00,+22.9392033E+00
-59.4000E-03,+541.9922E-03,+5.6215940E+00,+23.6130314E+00
-59.2000E-03,+541.9922E-03,+5.6215940E+00,+24.1403751E+00
-59.0000E-03,+541.9922E-03,+5.5942502E+00,+24.5212345E+00
-58.8000E-03,+541.0156E-03,+5.5551877E+00,+24.7458439E+00
-58.6000E-03,+541.9922E-03,+5.4926877E+00,+24.7946720E+00
-58.4000E-03,+541.9922E-03,+5.4262815E+00,+24.6677189E+00
-58.2000E-03,+541.9922E-03,+5.2973752E+00,+24.3649845E+00
-58.0000E-03,+541.9922E-03,+5.1606565E+00,+23.9060001E+00
-57.8000E-03,+541.9922E-03,+5.0200315E+00,+23.3005314E+00
-57.6000E-03,+541.9922E-03,+4.8715940E+00,+22.5876408E+00
-57.4000E-03,+542.9688E-03,+4.7309690E+00,+21.7770939E+00
-57.2000E-03,+542.9688E-03,+4.5981565E+00,+20.9079533E+00
-57.0000E-03,+542.9688E-03,+4.4770627E+00,+19.9802189E+00
-56.8000E-03,+542.9688E-03,+4.3794065E+00,+19.0427189E+00
-56.6000E-03,+542.9688E-03,+4.3090940E+00,+18.1540470E+00
-56.4000E-03,+543.9453E-03,+4.2505002E+00,+17.3142033E+00
-56.2000E-03,+543.9453E-03,+4.2153440E+00,+16.6013126E+00
-56.0000E-03,+542.9688E-03,+4.2348752E+00,+15.9763126E+00
-55.8000E-03,+542.9688E-03,+4.2856565E+00,+15.4782658E+00
-55.6000E-03,+542.9688E-03,+4.3520627E+00,+15.1560001E+00
-55.4000E-03,+542.9688E-03,+4.4458127E+00,+14.9899845E+00
-55.2000E-03,+542.9687E-03,+4.5669065E+00,+14.9997501E+00
-55.0000E-03,+541.9922E-03,+4.6958127E+00,+15.1950626E+00
-54.8000E-03,+541.9922E-03,+4.8130002E+00,+15.5368595E+00
-54.6000E-03,+541.9922E-03,+4.9458127E+00,+16.0544376E+00
-54.4000E-03,+541.9922E-03,+5.0786252E+00,+16.6892033E+00
-54.2000E-03,+541.9922E-03,+5.2036252E+00,+17.4216251E+00
-54.0000E-03,+541.9922E-03,+5.3169065E+00,+18.2712345E+00
-53.8000E-03,+541.9922E-03,+5.3950315E+00,+19.1794376E+00
-53.6000E-03,+541.9922E-03,+5.4809690E+00,+20.1071720E+00
-53.4000E-03,+541.9922E-03,+5.5630002E+00,+21.0251408E+00
-53.2000E-03,+541.9922E-03,+5.6176877E+00,+21.8942814E+00
-53.0000E-03,+541.9922E-03,+5.6606565E+00,+22.6950626E+00
-52.8000E-03,+541.9922E-03,+5.6880002E+00,+23.3981876E+00
-52.6000E-03,+541.9922E-03,+5.6880002E+00,+23.9841251E+00
-52.4000E-03,+541.9922E-03,+5.6606565E+00,+24.4138126E+00
-52.2000E-03,+541.9922E-03,+5.6059690E+00,+24.6872501E+00
-52.0000E-03,+541.9922E-03,+5.5239377E+00,+24.7946720E+00
-51.8000E-03,+541.9922E-03,+5.4145627E+00,+24.7263126E+00
-51.6000E-03,+541.9922E-03,+5.3090940E+00,+24.4821720E+00
-51.4000E-03,+541.9922E-03,+5.1880002E+00,+24.0817814E+00
-51.2000E-03,+541.9922E-03,+5.0630002E+00,+23.5251408E+00
-51.0000E-03,+542.9688E-03,+4.9497190E+00,+22.8415470E+00
-50.8000E-03,+542.9688E-03,+4.8169065E+00,+22.0602970E+00
-50.6000E-03,+542.9688E-03,+4.6840940E+00,+21.2009220E+00
-50.4000E-03,+542.9688E-03,+4.5278440E+00,+20.2927189E+00
-50.2000E-03,+542.9688E-03,+4.3989377E+00,+19.3552189E+00
-50.0000E-03,+542.9688E-03,+4.3130002E+00,+18.4470158E+00
-49.8000E-03,+543.9453E-03,+4.2544065E+00,+17.5778751E+00
-49.6000E-03,+543.9453E-03,+4.2153440E+00,+16.8259220E+00
-49.4000E-03,+543.9453E-03,+4.2114377E+00,+16.1618595E+00
-49.2000E-03,+543.9453E-03,+4.2348752E+00,+15.6247501E+00
-49.0000E-03,+542.9688E-03,+4.2817502E+00,+15.2438908E+00
-48.8000E-03,+542.9688E-03,+4.3598752E+00,+15.0192814E+00
-48.6000E-03,+543.9453E-03,+4.4575315E+00,+14.9802189E+00
-48.4000E-03,+542.9688E-03,+4.5669065E+00,+15.1071720E+00
-48.2000E-03,+542.9688E-03,+4.7075315E+00,+15.4099064E+00
-48.0000E-03,+542.9687E-03,+4.8676877E+00,+15.8688908E+00
-47.8000E-03,+541.9922E-03,+5.0200315E+00,+16.4645939E+00
-47.6000E-03,+541.9922E-03,+5.1411252E+00,+17.1579533E+00
-47.4000E-03,+541.9922E-03,+5.2465940E+00,+17.9782658E+00
-47.2000E-03,+541.9922E-03,+5.3559690E+00,+18.8669376E+00
-47.0000E-03,+541.9922E-03,+5.4536252E+00,+19.7946720E+00
-46.8000E-03,+541.9922E-03,+5.5239377E+00,+20.7321720E+00
-46.6000E-03,+541.9922E-03,+5.5903440E+00,+21.6110783E+00
-46.4000E-03,+541.9922E-03,+5.6333127E+00,+22.4411564E+00
-46.2000E-03,+541.9922E-03,+5.6567502E+00,+23.1735783E+00
-46.0000E-03,+541.9922E-03,+5.6567502E+00,+23.8083439E+00
-45.8000E-03,+541.9922E-03,+5.6333127E+00,+24.2868595E+00
-45.6000E-03,+541.9922E-03,+5.5903440E+00,+24.6188908E+00
-45.4000E-03,+541.9922E-03,+5.5200315E+00,+24.7751408E+00
-45.2000E-03,+541.9922E-03,+5.4184690E+00,+24.7653751E+00
-45.0000E-03,+541.9922E-03,+5.3286252E+00,+24.5798283E+00
-44.8000E-03,+541.9922E-03,+5.2153440E+00,+24.2282658E+00
-44.6000E-03,+542.9688E-03,+5.0708127E+00,+23.7204533E+00
-44.4000E-03,+542.9688E-03,+4.9145627E+00,+23.0759220E+00
-44.2000E-03,+542.9688E-03,+4.7544065E+00,+22.3239689E+00
-44.0000E-03,+543.9453E-03,+4.5981565E+00,+21.4938908E+00
-43.8000E-03,+543.9453E-03,+4.4692502E+00,+20.5954533E+00
-43.6000E-03,+543.9453E-03,+4.3442502E+00,+19.6579533E+00
-43.4000E-03,+543.9453E-03,+4.2426877E+00,+18.7399845E+00
-43.2000E-03,+543.9453E-03,+4.1840940E+00,+17.8610783E+00
-43.0000E-03,+543.9453E-03,+4.1567502E+00,+17.0602970E+00
-42.8000E-03,+543.9453E-03,+4.1528440E+00,+16.3767033E+00
-42.6000E-03,+543.9453E-03,+4.1801877E+00,+15.7907658E+00
-42.4000E-03,+542.9688E-03,+4.2270627E+00,+15.3513126E+00
-42.2000E-03,+542.9688E-03,+4.3051877E+00,+15.0778751E+00
-42.0000E-03,+542.9688E-03,+4.4067502E+00,+14.9704533E+00
-41.8000E-03,+542.9688E-03,+4.5239377E+00,+15.0485783E+00
-41.6000E-03,+542.9688E-03,+4.6645627E+00,+15.2927189E+00
-41.4000E-03,+542.9687E-03,+4.8208127E+00,+15.6931095E+00
-41.2000E-03,+541.9922E-03,+4.9770627E+00,+16.2497501E+00
-41.0000E-03,+541.9922E-03,+5.1528440E+00,+16.9235783E+00
-40.8000E-03,+541.9922E-03,+5.2817502E+00,+17.6950626E+00
-40.6000E-03,+541.9922E-03,+5.3794065E+00,+18.5739689E+00
-40.4000E-03,+541.9922E-03,+5.4458127E+00,+19.4821720E+00
-40.2000E-03,+541.9922E-03,+5.5161252E+00,+20.4196720E+00
-40.0000E-03,+541.9922E-03,+5.5708127E+00,+21.3278751E+00
-39.8000E-03,+541.9922E-03,+5.6059690E+00,+22.1677189E+00
-39.6000E-03,+541.9922E-03,+5.6333127E+00,+22.9392033E+00
-39.4000E-03,+541.9922E-03,+5.6333127E+00,+23.6130314E+00
-39.2000E-03,+541.9922E-03,+5.6137815E+00,+24.1403751E+00
-39.0000E-03,+541.9922E-03,+5.5747190E+00,+24.5212345E+00
-38.8000E-03,+541.9922E-03,+5.5200315E+00,+24.7458439E+00
-38.6000E-03,+541.9922E-03,+5.4458127E+00,+24.7849064E+00
-38.4000E-03,+541.9922E-03,+5.3676877E+00,+24.6677189E+00
-38.2000E-03,+541.9922E-03,+5.2622190E+00,+24.3649845E+00
-38.0000E-03,+541.9922E-03,+5.1528440E+00,+23.9060001E+00
-37.8000E-03,+542.9688E-03,+4.9965940E+00,+23.3005314E+00
-37.6000E-03,+542.9688E-03,+4.8208127E+00,+22.5876408E+00
-37.4000E-03,+542.9688E-03,+4.6684690E+00,+21.7770939E+00
-37.2000E-03,+542.9688E-03,+4.5395627E+00,+20.9079533E+00
-37.0000E-03,+542.9688E-03,+4.4262815E+00,+19.9802189E+00
-36.8000E-03,+542.9688E-03,+4.3403440E+00,+19.0427189E+00
-36.6000E-03,+542.9688E-03,+4.2622190E+00,+18.1540470E+00
-36.4000E-03,+542.9688E-03,+4.2192502E+00,+17.3044376E+00
-36.2000E-03,+542.9688E-03,+4.2075315E+00,+16.6013126E+00
-36.0000E-03,+542.9688E-03,+4.2153440E+00,+15.9763126E+00
-35.8000E-03,+543.9453E-03,+4.2505002E+00,+15.4782658E+00
-35.6000E-03,+542.9688E-03,+4.3051877E+00,+15.1560001E+00
-35.4000E-03,+542.9687E-03,+4.3950315E+00,+14.9899845E+00
-35.2000E-03,+541.9922E-03,+4.5239377E+00,+14.9997501E+00
-35.0000E-03,+541.9922E-03,+4.6684690E+00,+15.1950626E+00
-34.8000E-03,+541.9922E-03,+4.7856565E+00,+15.5368595E+00
-34.6000E-03,+541.9922E-03,+4.9145627E+00,+16.0544376E+00
-34.4000E-03,+541.9922E-03,+5.0434690E+00,+16.6892033E+00
-34.2000E-03,+541.9922E-03,+5.1645627E+00,+17.4216251E+00
-34.0000E-03,+541.0156E-03,+5.2856565E+00,+18.2712345E+00
-33.8000E-03,+541.0156E-03,+5.3950315E+00,+19.1794376E+00
